clientId,cluster,jobName,cronExpression,serverTimezone,fireTimeServer,fireTimeUtc,fireTimeIst,command
"BCF","CL25","BCF - encryptPayfile [BCF]","11,41 * * * *","America/New_York","2026-07-24 03:41:00","2026-07-24T07:41:00.000Z","2026-07-24 13:11:00","/mount/RWS4/batch_jobs/scripts/encryptPayfile.sh BCF >> /mount/RWS4/batch_jobs/log/encryptsPayfile.l"
"HMROW","CL53","HMROW - workflow [ClockingEventJob 0 0 HNM]","*/6 * * * *","Europe/London","2026-07-24 08:42:00","2026-07-24T07:42:00.000Z","2026-07-24 13:12:00","/mount/RWS4/batch_jobs/scripts/workflow.sh ClockingEventJob 0 0 HNM >> /mount/RWS4/batch_jobs/log/Cl"
"MB","CL55","MB - monitor MBR NewTaUnitPayDetailGeneratorJob","*/2 * * * *","Europe/London","2026-07-24 08:42:00","2026-07-24T07:42:00.000Z","2026-07-24 13:12:00","/mount/RWS4/batch_jobs/scripts/monitor_MBR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/batch_jo"
"MB","CL55","MB - monitor MBR NewTaUnitPayDetailGeneratorJob","*/2 * * * *","Europe/London","2026-07-24 08:44:00","2026-07-24T07:44:00.000Z","2026-07-24 13:14:00","/mount/RWS4/batch_jobs/scripts/monitor_MBR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/batch_jo"
"TWG","CL15","TWG - monitor TWG RTATerminationPayJob","*/22 * * * *","Pacific/Auckland","2026-07-24 19:44:00","2026-07-24T07:44:00.000Z","2026-07-24 13:14:00","/mount/RWS4/batch_jobs/scripts/monitor_TWG_RTATerminationPayJob.sh >> /mount/RWS4/batch_jobs/logs/mo"
"BNQ","CL52","BNQ - download","*/15 * * * *","Europe/London","2026-07-24 08:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/download.sh >> /mount/RWS4/batch_jobs/log/dataimports.log"
"BNQ","CL52","BNQ - sync clocking event","*/15 * * * *","Europe/London","2026-07-24 08:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/sync_clocking_event.sh >> /mount/RWS4/batch_jobs/log/sync_clocking_ev"
"BPANZ","CL15","BPANZ - Append Timestamp [BP]","*/5 * * * *","America/New_York","2026-07-24 03:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/Append_Timestamp.sh BP >> /mount/RWS4/batch_jobs/log/Append_Timestamp"
"BPG","CL78","BPG - Append Timestamp [BP]","*/5 * * * *","Europe/Berlin","2026-07-24 09:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/Append_Timestamp.sh BP >/dev/null 2>&1"
"BPG","CL78","BPG - Upload ES Cognose Extract SFTP [BP]","*/45 * * * *","Europe/Berlin","2026-07-24 09:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/Upload_ES_Cognose_Extract_SFTP.sh BP > /mount/RWS4/batch_jobs/log/Upl"
"CVSH","CL20","CVSH - CognosDailyScheduleExtractsStatus [CVS]","45 3 * * *","America/New_York","2026-07-24 03:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/CognosDailyScheduleExtractsStatus.sh CVS >> /mount/RWS4/batch_jobs/lo"
"DIX","CL52","DIX - encryptExtracts [DIX]","*/15 * * * *","Europe/London","2026-07-24 08:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh DIX >> /mount/RWS4/batch_jobs/log/encryptExtracts."
"HMROW","CL53","HMROW - sync clocking event [HNM]","*/5 * * * *","Europe/London","2026-07-24 08:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/sync_clocking_event.sh HNM >> /mount/RWS4/batch_jobs/log/sync_clockin"
"HMROW","CL53","HMROW - sync from Sftp VD","*/15 * * * *","Europe/London","2026-07-24 08:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/sync_from_Sftp_VD.sh >> /mount/RWS4/batch_jobs/log/sync_from_Sftp_VD."
"HMROW","CL53","HMROW - sync to Sftp [HNM]","*/15 * * * *","Europe/London","2026-07-24 08:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp.sh HNM >> /mount/RWS4/batch_jobs/log/sync_to_Sftp.log 2>"
"HMROW","CL53","HMROW - sync to Sftp payroll [HNM]","*/15 * * * *","Europe/London","2026-07-24 08:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp_payroll.sh HNM >> /mount/RWS4/batch_jobs/log/sync_to_Sft"
"HNMG","CL77","HNMG - sync from Sftp","*/15 * * * *","Europe/Berlin","2026-07-24 09:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/sync_from_Sftp.sh >> /mount/RWS4/batch_jobs/log/sync_from_Sftp.log 2>"
"HNMG","CL77","HNMG - sync to Sftp [HNM]","*/15 * * * *","Europe/Berlin","2026-07-24 09:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp.sh HNM >> /mount/RWS4/batch_jobs/log/sync_to_Sftp.log 2>"
"INSP","CL03","INSP - customAbsencesExtracts","*/5 * * * *","America/New_York","2026-07-24 03:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/customAbsencesExtracts.sh >> /mount/RWS4/batch_jobs/log/customAbsence"
"INSP","CL03","INSP - customEncryptInfotype7Extracts","*/15 * * * *","America/New_York","2026-07-24 03:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/customEncryptInfotype7Extracts.sh >> /mount/RWS4/batch_jobs/log/custo"
"MB","CL55","MB - download","*/15 * * * *","Europe/London","2026-07-24 08:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/download.sh >> /mount/RWS4/batch_jobs/log/dataimports.log"
"MCDDE","CL75","MCDDE - WFMExtracts to sftp [MCDDE]","*/15 * * * *","Europe/Berlin","2026-07-24 09:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/WFMExtracts_to_sftp.sh MCDDE >> /mount/RWS4/batch_jobs/log/WFMExtract"
"MCDDE","CL75","MCDDE - encryptExtracts [MCDDE]","*/15 * * * *","Europe/Berlin","2026-07-24 09:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh MCDDE >> /mount/RWS4/batch_jobs/log/encryptExtract"
"MCDDE","CL75","MCDDE - upload payfiles to sftp [MCDDE]","*/5 * * * *","Europe/Berlin","2026-07-24 09:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/upload_payfiles_to_sftp.sh MCDDE >> /mount/RWS4/batch_jobs/log/upload"
"MCDPL","CL51","MCDPL - encryptExtracts","*/5 * * * *","Europe/London","2026-07-24 08:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh >> /mount/RWS4/batch_jobs/log/encryptExtracts.log"
"MRW","CL51","MRW - download [MOR]","*/15 * * * *","Europe/London","2026-07-24 08:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/download.sh MOR>> /mount/RWS4/batch_jobs/log/processDataImports.log 2"
"MRW","CL51","MRW - sync to Sftp [MOR]","*/5 * * * *","Europe/London","2026-07-24 08:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp.sh MOR>> /mount/RWS4/batch_jobs/scripts/sync_to_Sftp.log"
"RKH","CL26","RKH - download [RKH]","*/15 * * * *","America/New_York","2026-07-24 03:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/download.sh RKH >> /mount/RWS4/batch_jobs/log/dataimports.log 2>&1"
"SFC","CL52","SFC - encryptPayfile","*/15 * * * *","Europe/London","2026-07-24 08:45:00","2026-07-24T07:45:00.000Z","2026-07-24 13:15:00","/mount/RWS4/batch_jobs/scripts/encryptPayfile.sh >> /mount/RWS4/batch_jobs/log/encryptPayfile.log 2>"
"MB","CL55","MB - monitor MBR NewTaUnitPayDetailGeneratorJob","*/2 * * * *","Europe/London","2026-07-24 08:46:00","2026-07-24T07:46:00.000Z","2026-07-24 13:16:00","/mount/RWS4/batch_jobs/scripts/monitor_MBR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/batch_jo"
"HMROW","CL53","HMROW - workflow [ClockingEventJob 0 0 HNM]","*/6 * * * *","Europe/London","2026-07-24 08:48:00","2026-07-24T07:48:00.000Z","2026-07-24 13:18:00","/mount/RWS4/batch_jobs/scripts/workflow.sh ClockingEventJob 0 0 HNM >> /mount/RWS4/batch_jobs/log/Cl"
"HMROW","CL53","HMROW - workflow [VDInterval 0 0 HNM]","*/16 * * * *","Europe/London","2026-07-24 08:48:00","2026-07-24T07:48:00.000Z","2026-07-24 13:18:00","/mount/RWS4/batch_jobs/scripts/workflow.sh VDInterval 0 0 HNM >> /mount/RWS4/batch_jobs/log/VDInterv"
"HMROW","CL53","HMROW - workflow [VDPeriod 0 0 HNM]","*/16 * * * *","Europe/London","2026-07-24 08:48:00","2026-07-24T07:48:00.000Z","2026-07-24 13:18:00","/mount/RWS4/batch_jobs/scripts/workflow.sh VDPeriod 0 0 HNM >> /mount/RWS4/batch_jobs/log/VDPeriod.l"
"MB","CL55","MB - monitor MBR NewTaUnitPayDetailGeneratorJob","*/2 * * * *","Europe/London","2026-07-24 08:48:00","2026-07-24T07:48:00.000Z","2026-07-24 13:18:00","/mount/RWS4/batch_jobs/scripts/monitor_MBR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/batch_jo"
"VEYR","CL15","VEYR - monitor VEYR NewTaUnitPayDetailGeneratorJob","*/8 * * * *","America/New_York","2026-07-24 03:48:00","2026-07-24T07:48:00.000Z","2026-07-24 13:18:00","/mount/RWS4/batch_jobs/WAPM/scripts/monitor_VEYR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/ba"
"HMROW","CL53","HMROW - sync clocking event","9,19,29,39,49,59 * * * *","Europe/London","2026-07-24 08:49:00","2026-07-24T07:49:00.000Z","2026-07-24 13:19:00","/mount/RWS4/batch_jobs/scripts/sync_clocking_event.sh >> /mount/RWS4/batch_jobs/log/sync_clocking_ev"
"BPANZ","CL15","BPANZ - Append Timestamp [BP]","*/5 * * * *","America/New_York","2026-07-24 03:50:00","2026-07-24T07:50:00.000Z","2026-07-24 13:20:00","/mount/RWS4/batch_jobs/scripts/Append_Timestamp.sh BP >> /mount/RWS4/batch_jobs/log/Append_Timestamp"
"BPG","CL78","BPG - Append Timestamp [BP]","*/5 * * * *","Europe/Berlin","2026-07-24 09:50:00","2026-07-24T07:50:00.000Z","2026-07-24 13:20:00","/mount/RWS4/batch_jobs/scripts/Append_Timestamp.sh BP >/dev/null 2>&1"
"BSI","CL09","BSI - sftpOutboundRetry [BOTH]","*/25 * * * *","America/New_York","2026-07-24 03:50:00","2026-07-24T07:50:00.000Z","2026-07-24 13:20:00","/mount/RWS4/batch_jobs/scripts/sftpOutboundRetry.sh BOTH >> /mount/RWS4/batch_jobs/log/sftpOutboundR"
"DIX","CL52","DIX - workflow [POPULATERFCMETRICDATA 0 0 DIX]","*/10 * * * *","Europe/London","2026-07-24 08:50:00","2026-07-24T07:50:00.000Z","2026-07-24 13:20:00","/mount/RWS4/batch_jobs/scripts/workflow.sh POPULATERFCMETRICDATA 0 0 DIX >> /mount/RWS4/batch_jobs/l"
"HMROW","CL53","HMROW - sync clocking event [HNM]","*/5 * * * *","Europe/London","2026-07-24 08:50:00","2026-07-24T07:50:00.000Z","2026-07-24 13:20:00","/mount/RWS4/batch_jobs/scripts/sync_clocking_event.sh HNM >> /mount/RWS4/batch_jobs/log/sync_clockin"
"HOLT","CL26","HOLT - monitor HOLT NewTaUnitPayDetailGeneratorJob","*/10 * * * *","America/New_York","2026-07-24 03:50:00","2026-07-24T07:50:00.000Z","2026-07-24 13:20:00","/mount/RWS4/batch_jobs/WAPM/scripts/monitor_HOLT_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/ba"
"INSP","CL03","INSP - customAbsencesExtracts","*/5 * * * *","America/New_York","2026-07-24 03:50:00","2026-07-24T07:50:00.000Z","2026-07-24 13:20:00","/mount/RWS4/batch_jobs/scripts/customAbsencesExtracts.sh >> /mount/RWS4/batch_jobs/log/customAbsence"
"MB","CL55","MB - monitor MBR NewTaUnitPayDetailGeneratorJob","*/2 * * * *","Europe/London","2026-07-24 08:50:00","2026-07-24T07:50:00.000Z","2026-07-24 13:20:00","/mount/RWS4/batch_jobs/scripts/monitor_MBR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/batch_jo"
"MCDDE","CL75","MCDDE - upload payfiles to sftp [MCDDE]","*/5 * * * *","Europe/Berlin","2026-07-24 09:50:00","2026-07-24T07:50:00.000Z","2026-07-24 13:20:00","/mount/RWS4/batch_jobs/scripts/upload_payfiles_to_sftp.sh MCDDE >> /mount/RWS4/batch_jobs/log/upload"
"MCDPL","CL51","MCDPL - encryptExtracts","*/5 * * * *","Europe/London","2026-07-24 08:50:00","2026-07-24T07:50:00.000Z","2026-07-24 13:20:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh >> /mount/RWS4/batch_jobs/log/encryptExtracts.log"
"MRW","CL51","MRW - sync to Sftp [MOR]","*/5 * * * *","Europe/London","2026-07-24 08:50:00","2026-07-24T07:50:00.000Z","2026-07-24 13:20:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp.sh MOR>> /mount/RWS4/batch_jobs/scripts/sync_to_Sftp.log"
"ODP41","CL15","ODP41 - MonitorCognosExtract [""TaException_Reflexis_en_uc""]","50 03 * * *","America/New_York","2026-07-24 03:50:00","2026-07-24T07:50:00.000Z","2026-07-24 13:20:00","/mount/RWS4/batch_jobs/scripts/MonitorCognosExtract.sh ""TaException_Reflexis_en_uc"" >> /dev/null"
"SIG","CL17","SIG - CustomExtractsBARC","*/10 * * * *","America/New_York","2026-07-24 03:50:00","2026-07-24T07:50:00.000Z","2026-07-24 13:20:00","/mount/RWS4/batch_jobs/scripts/CustomExtractsBARC.sh >> /mount/RWS4/batch_jobs/log/CustomExtractsBAR"
"RLY","CL25","RLY - encryptPayfile [RLY]","*/17 * * * *","America/New_York","2026-07-24 03:51:00","2026-07-24T07:51:00.000Z","2026-07-24 13:21:00","/mount/RWS4/batch_jobs/scripts/encryptPayfile.sh RLY >> /mount/RWS4/batch_jobs/log/encryptsPayfile.l"
"MB","CL55","MB - monitor MBR NewTaUnitPayDetailGeneratorJob","*/2 * * * *","Europe/London","2026-07-24 08:52:00","2026-07-24T07:52:00.000Z","2026-07-24 13:22:00","/mount/RWS4/batch_jobs/scripts/monitor_MBR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/batch_jo"
"HMROW","CL53","HMROW - workflow [ClockingEventJob 0 0 HNM]","*/6 * * * *","Europe/London","2026-07-24 08:54:00","2026-07-24T07:54:00.000Z","2026-07-24 13:24:00","/mount/RWS4/batch_jobs/scripts/workflow.sh ClockingEventJob 0 0 HNM >> /mount/RWS4/batch_jobs/log/Cl"
"MB","CL55","MB - monitor MBR NewTaUnitPayDetailGeneratorJob","*/2 * * * *","Europe/London","2026-07-24 08:54:00","2026-07-24T07:54:00.000Z","2026-07-24 13:24:00","/mount/RWS4/batch_jobs/scripts/monitor_MBR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/batch_jo"
"AZO","CL17","AZO - CustomencryptCognosExtractWithHeaderFooter","25,55 * * * *","America/New_York","2026-07-24 03:55:00","2026-07-24T07:55:00.000Z","2026-07-24 13:25:00","/mount/RWS4/batch_jobs/scripts/CustomencryptCognosExtractWithHeaderFooter.sh >> /mount/RWS4/batch_jo"
"BPANZ","CL15","BPANZ - Append Timestamp [BP]","*/5 * * * *","America/New_York","2026-07-24 03:55:00","2026-07-24T07:55:00.000Z","2026-07-24 13:25:00","/mount/RWS4/batch_jobs/scripts/Append_Timestamp.sh BP >> /mount/RWS4/batch_jobs/log/Append_Timestamp"
"BPG","CL78","BPG - Append Timestamp [BP]","*/5 * * * *","Europe/Berlin","2026-07-24 09:55:00","2026-07-24T07:55:00.000Z","2026-07-24 13:25:00","/mount/RWS4/batch_jobs/scripts/Append_Timestamp.sh BP >/dev/null 2>&1"
"HMROW","CL53","HMROW - sync clocking event [HNM]","*/5 * * * *","Europe/London","2026-07-24 08:55:00","2026-07-24T07:55:00.000Z","2026-07-24 13:25:00","/mount/RWS4/batch_jobs/scripts/sync_clocking_event.sh HNM >> /mount/RWS4/batch_jobs/log/sync_clockin"
"INSP","CL03","INSP - customAbsencesExtracts","*/5 * * * *","America/New_York","2026-07-24 03:55:00","2026-07-24T07:55:00.000Z","2026-07-24 13:25:00","/mount/RWS4/batch_jobs/scripts/customAbsencesExtracts.sh >> /mount/RWS4/batch_jobs/log/customAbsence"
"INSP","CL03","INSP - encryptPayfile [INSP]","*/55 * * * *","America/New_York","2026-07-24 03:55:00","2026-07-24T07:55:00.000Z","2026-07-24 13:25:00","/mount/RWS4/batch_jobs/scripts/encryptPayfile.sh INSP >> /mount/RWS4/batch_jobs/log/encryptPayfile.l"
"MCDDE","CL75","MCDDE - mergeVD02 [MCDDE]","25,55 * * * *","Europe/Berlin","2026-07-24 09:55:00","2026-07-24T07:55:00.000Z","2026-07-24 13:25:00","/mount/RWS4/batch_jobs/scripts/mergeVD02.sh MCDDE >> /mount/RWS4/batch_jobs/log/mergeVD02_`date +\%Y"
"MCDDE","CL75","MCDDE - upload payfiles to sftp [MCDDE]","*/5 * * * *","Europe/Berlin","2026-07-24 09:55:00","2026-07-24T07:55:00.000Z","2026-07-24 13:25:00","/mount/RWS4/batch_jobs/scripts/upload_payfiles_to_sftp.sh MCDDE >> /mount/RWS4/batch_jobs/log/upload"
"MCDPL","CL51","MCDPL - encryptExtracts","*/5 * * * *","Europe/London","2026-07-24 08:55:00","2026-07-24T07:55:00.000Z","2026-07-24 13:25:00","/mount/RWS4/batch_jobs/scripts/encryptExtracts.sh >> /mount/RWS4/batch_jobs/log/encryptExtracts.log"
"MRW","CL51","MRW - sync to Sftp [MOR]","*/5 * * * *","Europe/London","2026-07-24 08:55:00","2026-07-24T07:55:00.000Z","2026-07-24 13:25:00","/mount/RWS4/batch_jobs/scripts/sync_to_Sftp.sh MOR>> /mount/RWS4/batch_jobs/scripts/sync_to_Sftp.log"
"MB","CL55","MB - monitor MBR NewTaUnitPayDetailGeneratorJob","*/2 * * * *","Europe/London","2026-07-24 08:56:00","2026-07-24T07:56:00.000Z","2026-07-24 13:26:00","/mount/RWS4/batch_jobs/scripts/monitor_MBR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/batch_jo"
"VEYR","CL15","VEYR - monitor VEYR NewTaUnitPayDetailGeneratorJob","*/8 * * * *","America/New_York","2026-07-24 03:56:00","2026-07-24T07:56:00.000Z","2026-07-24 13:26:00","/mount/RWS4/batch_jobs/WAPM/scripts/monitor_VEYR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/ba"
"MB","CL55","MB - monitor MBR NewTaUnitPayDetailGeneratorJob","*/2 * * * *","Europe/London","2026-07-24 08:58:00","2026-07-24T07:58:00.000Z","2026-07-24 13:28:00","/mount/RWS4/batch_jobs/scripts/monitor_MBR_NewTaUnitPayDetailGeneratorJob.sh >> /mount/RWS4/batch_jo"
"BAS","CL25","BAS - download [BAS]","59 00,*/1 * * *","America/New_York","2026-07-24 03:59:00","2026-07-24T07:59:00.000Z","2026-07-24 13:29:00","/mount/RWS4/batch_jobs/scripts/download.sh BAS >> /mount/RWS4/batch_jobs/log/dataimports.log 2>&1"
"HMROW","CL53","HMROW - sync clocking event","9,19,29,39,49,59 * * * *","Europe/London","2026-07-24 08:59:00","2026-07-24T07:59:00.000Z","2026-07-24 13:29:00","/mount/RWS4/batch_jobs/scripts/sync_clocking_event.sh >> /mount/RWS4/batch_jobs/log/sync_clocking_ev"
"AAP","CL12","AAP - download","*/30 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh >> /mount/RWS4/batch_jobs/log/dataimports.log"
"AZMX","CL26","AZMX - Monitoring RWS Processes [IN_FOLDER_CHECK]","0 */1 * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/WAPM/scripts/Monitoring_RWS_Processes.sh IN_FOLDER_CHECK >> /mount/RWS4/batch"
"AZMX","CL26","AZMX - download [AZMX]","*/30 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh AZMX >> /mount/RWS4/batch_jobs/log/dataimports.log 2>&1"
"BAS","CL25","BAS - Monitoring RWS Processes [IN_FOLDER_CHECK]","0 */4 * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/WAPM/scripts/Monitoring_RWS_Processes.sh IN_FOLDER_CHECK >> /mount/RWS4/batch"
"BAS","CL25","BAS - Monitoring RWS Processes [REJECTED_FILE_CHECK]","0 */4 * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/WAPM/scripts/Monitoring_RWS_Processes.sh REJECTED_FILE_CHECK >> /mount/RWS4/b"
"BAS","CL25","BAS - Monitoring RWS Processes [UPLOAD_FILE_CHECK]","0 */4 * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/WAPM/scripts/Monitoring_RWS_Processes.sh UPLOAD_FILE_CHECK >> /mount/RWS4/bat"
"BAS","CL25","BAS - encryptPayfile [BAS]","0 */1 * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/encryptPayfile.sh BAS >> /mount/RWS4/batch_jobs/log/encryptsPayfile.l"
"BCF","CL25","BCF - download [BCF]","0 */1 * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh BCF >> /mount/RWS4/batch_jobs/log/dataimports.log  2>&1"
"BCF","CL25","BCF - workflow [UpdateRfcCalculatedMetrics 76 BCF] (*/30 * * * *)","*/30 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/workflow.sh UpdateRfcCalculatedMetrics -1 76 BCF >> /mount/RWS4/batch"
"BCOP","CL19","BCOP - download","*/30 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh >> /mount/RWS4/batch_jobs/log/dataimports.log"
"BLK","CL12","BLK - Monitor HRAC [BELK]","0 4 * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/Monitor_HRAC.sh BELK >> /mount/RWS4/batch_jobs/logs/Monitor_HRAC_7.lo"
"BLK","CL12","BLK - Monitoring RWS Processes [UNRESOLVED_PUNCH_MONITORING]","*/30 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/WAPM/scripts/Monitoring_RWS_Processes.sh UNRESOLVED_PUNCH_MONITORING"
"BNQ","CL52","BNQ - download","*/15 * * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/download.sh >> /mount/RWS4/batch_jobs/log/dataimports.log"
"BNQ","CL52","BNQ - sync clocking event","*/15 * * * *","Europe/London","2026-07-24 09:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/sync_clocking_event.sh >> /mount/RWS4/batch_jobs/log/sync_clocking_ev"
"BPANZ","CL15","BPANZ - Append Timestamp [BP]","*/5 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/Append_Timestamp.sh BP >> /mount/RWS4/batch_jobs/log/Append_Timestamp"
"BPANZ","CL15","BPANZ - Copy AU DailyAbsenceReporttoSFTP [BP]","*/30 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/Copy_AU_DailyAbsenceReporttoSFTP.sh BP > /mount/RWS4/batch_jobs/log/C"
"BPANZ","CL15","BPANZ - CopyCognosReporttoPayrollfolderNZ [BP]","*/30 * * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/CopyCognosReporttoPayrollfolderNZ.sh BP >> /mount/RWS4/batch_jobs/log"
"BPANZ","CL15","BPANZ - cleanup [BP] (0 4 * * *)","0 4 * * *","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/cleanup.sh BP >> /mount/RWS4/batch_jobs/log/cleanup.log 2>&1"
"BPANZ","CL15","BPANZ - workflow [workload 5 ""AU\%20Retail\%20Live\%20Sites"" BP]","00 04 * * 5","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/workflow.sh workload 5 ""AU\%20Retail\%20Live\%20Sites"" BP >> /mount/R"
"BPANZ","CL15","BPANZ - workflow [workload 5 ""NZ\%20Logile\%20Sites"" BP]","00 04 * * 5","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/workflow.sh workload 5 ""NZ\%20Logile\%20Sites"" BP >> /mount/RWS4/batc"
"BPANZ","CL15","BPANZ - workflow [workload_RW 4 ""AU\%20Retail\%20Live\%20Sites"" BP]","00 04 * * 5","America/New_York","2026-07-24 04:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/workflow.sh workload_RW 4 ""AU\%20Retail\%20Live\%20Sites"" BP >> /moun"
"BPG","CL78","BPG - Append Timestamp [BP]","*/5 * * * *","Europe/Berlin","2026-07-24 10:00:00","2026-07-24T08:00:00.000Z","2026-07-24 13:30:00","/mount/RWS4/batch_jobs/scripts/Append_Timestamp.sh BP >/dev/null 2>&1"
